"WAY_ID";"NODE_ID";"SEQ_NR"
113944123;313611833;10
113944123;31026694;11
113944123;313611831;12
113944123;31026695;13
113944123;313611827;14
113944123;31026696;15
113944123;31026697;16
113944123;313611829;17
113944123;31026698;18
113944123;313611825;19
113944123;31026699;20
113944123;313611823;21
113944123;31026700;22
113944123;356978254;23
113944123;31026701;24
113944123;313611510;25
113944123;31026702;26
113944123;31026703;27
113944123;313611508;28
113944123;313611505;29
113944123;31026704;30
113944123;313609773;31
113944123;313609766;32
113944123;313609770;33
113944123;31026705;34
113944123;313609768;35
113944123;31026706;36
113944123;348472412;37
113944124;1291419221;1
113944124;267091709;2
114413503;1296107952;1
114413503;1256887914;2
114413503;29860243;3
114413503;29860242;4
114413506;29727585;1
114413506;1296107951;2
114413506;1296107950;3
114413506;1296107949;4
114413506;1296107952;5
117941003;413246168;1
117941003;1237905597;2
117942334;601687034;1
117942334;960930978;2
117942334;960930954;3
117942334;960930960;4
117942334;960930937;5
117942334;960930855;6
117942334;960930984;7
117942334;960930869;8
117942334;960930845;9
117942334;960930914;10
117942334;960930891;11
117942334;960930926;12
117942334;960930903;13
117942334;960930973;14
117942334;960930949;15
117942334;960930986;16
117942334;960930962;17
117942334;960930880;18
117942334;960930857;19
117942334;960930893;20
117942334;960930871;21
117942334;960930939;22
117942334;960930916;23
117942334;960930951;24
117942334;960930928;25
117942334;960930847;26
117942334;960930975;27
117942334;960930859;28
117942334;960930988;29
117942334;960930905;30
117942334;960930882;31
117942334;960930918;32
117942334;960930895;33
117942334;960930964;34
117942334;960930941;35
117942334;960930853;36
117942334;960930982;37
117942334;960930900;38
117942334;960930877;39
117942334;960930912;40
117942334;960930889;41
117942334;960930958;42
117942334;960930935;43
117942334;960930971;44
117942334;960930947;45
117942334;960930867;46
117942334;960930996;47
117942334;960930878;48
117942334;960930854;49
117942334;960930924;50
117942334;960930901;51
117942334;960930936;52
117942334;960930913;53
117942334;960930983;54
117942334;960930959;55
117942334;960930844;56
117942334;960930972;57
117942334;960930890;58
117942334;960930868;59
117942334;960930902;60
117942334;960930879;61
117942334;960930948;62
117942334;960930925;63
117942334;960930961;64
117942334;960930938;65
117942334;960930856;66
117942334;960930985;67
117942334;960930992;68
117942334;960930967;69
117942334;960930885;70
117942334;960930863;71
117942334;960930898;72
117942334;960930875;73
117942334;960930944;74
117942334;960930921;75
117942334;960930956;76
117942334;960930933;77
117942334;960930851;78
117942334;960930980;79
117942334;960930865;80
117942334;960930994;81
117942334;960930910;82
117942334;960930887;83
117942334;960930922;84
117942334;960930899;85
117942334;960930969;86
117942334;960930945;87
117942334;960930981;88
117942334;960930957;89
117942334;960930876;90
117942334;960930852;91
117942334;960930888;92
117942334;960930866;93
117942334;960930934;94
117942334;960930911;95
117942334;960930946;96
117942334;960930923;97
117942334;960930995;98
117942334;960930970;99
117942334;960930883;100
117942334;960930861;101
117942334;960930930;102
117942334;960930907;103
117942334;960930942;104
117942334;960930919;105
117942334;960930990;106
117942334;960930965;107
117942334;960930849;108
117942334;960930977;109
117942334;960930896;110
117942334;960930873;111
117942334;960930908;112
117942334;960930884;113
117942334;960930953;114
117942334;960930931;115
117942334;960930966;116
117942334;960930943;117
117942334;960930862;118
117942334;960930991;119
117942334;960930874;120
117942334;960930850;121
117942334;960930920;122
117942334;960930897;123
117942334;960930932;124
117942334;960930909;125
117942334;960930979;126
117942334;960930955;127
117942334;960930993;128
117942334;960930968;129
117942334;960930886;130
117942334;960930864;131
117942334;960930870;132
117942334;960930846;133
117942334;960930915;134
117942334;960930892;135
117942334;960930927;136
117942334;960930904;137
117942334;960930974;138
117942334;960930950;139
117942334;960930987;140
117942334;960930963;141
117942334;960930881;142
117942334;960930858;143
117942334;960930894;144
117942334;960930872;145
117942334;960930940;146
117942334;960930917;147
118426681;569947790;1
118426681;569947776;2
118426681;569947775;3
118426681;569947782;4
118426681;569947790;5
118426682;569947771;1
118426682;569947789;2
118426682;569947787;3
118426682;569947773;4
118426682;569947771;5
118426683;569947790;1
118426683;569947773;2
118426683;569947775;3
118426683;569947789;4
118426683;569947790;5
118903444;81064704;1
118903444;299064937;2
118903444;905744442;3
118903444;293684052;4
118903444;1336565546;5
118903444;1336565543;6
118903445;299064939;1
118903445;299064948;2
118903445;299064952;3
118903446;1113043749;1
118903446;299062893;2
118903446;299064952;3
118903446;299062895;4
118932909;1322320768;1
118932909;1336896475;2
118932909;1336896506;3
118932909;1336896491;4
118932909;1336896458;5
118932909;1336896480;6
118932909;1336896487;7
118932909;1336896428;8
118932909;1336896469;9
118932909;1336896486;10
118932909;1336896419;11
118932909;1336896450;12
118936653;1336969051;1
118936653;338839062;2
118936653;338834480;3
118936653;338834280;4
118936653;338834295;5
118936653;338834281;6
118936653;338834481;7
118936653;1336969217;8
118936653;338827551;9
118936653;338834577;10
118936653;338834387;11
118936653;338827643;12
118936653;338827642;13
118936653;1336969075;14
118936653;1336969195;15
118936653;338839094;16
118936653;1341045121;17
118936653;268371885;18
118936653;338834274;19
118936653;1341045138;20
118936653;338827651;21
118936653;1341045035;22
118936653;338828919;23
118936653;339261172;24
118936653;338828916;25
118936653;339261175;26
118936653;338828913;27
118936653;338828911;28
118936653;338834293;29
118936653;338830325;30
118936653;338830323;31
118936653;338830329;32
118936653;338830100;33
118936653;338830094;34
118936653;1336969082;35
118936653;1336969203;36
118936653;1336969091;37
118936653;1336969127;38
118936653;1336969146;39
118936653;1336969154;40
118936653;1336969224;41
118936653;1336969173;42
118936653;1336969226;43
118936653;1336969130;44
118936653;1336969228;45
118936653;1336969123;46
118936653;1336969051;47
118936658;338827642;1
118936658;1336969075;2
118936658;338827640;3
118936658;338827641;4
118936658;338827642;5
118936663;338827635;1
118936663;338827627;2
118936663;268371886;3
118936663;338827629;4
118936663;1336969013;5
118936663;1336969180;6
118936663;338827631;7
118936663;338827632;8
118936663;338827633;9
118936663;338827634;10
118936663;338827635;11
119315208;1341045085;1
119315208;1341045037;2
119315208;1341045133;3
119315208;1341045059;4
119315208;1341045047;5
119315208;1341045101;6
119315208;1341045091;7
119315208;1341045124;8
119315208;1341045113;9
119315208;1341045061;10
119315209;1341045050;1
119315209;1341045129;2
119315209;1341045120;3
119315209;1341045082;4
119315209;1341045073;5
119315209;1341045103;6
119315209;1341045093;7
119315209;1341045041;8
119315209;1341045137;9
119315209;1341045064;10
119315210;1341045084;1
119315210;1341045076;2
119315210;1341045072;3
119315211;1341045051;1
119315211;1341045110;2
119315211;1341045057;3
119315211;1341045045;4
119315211;1341045078;5
119315211;1341045068;6
119315211;1341045123;7
119315211;1341045112;8
119315211;1341045143;9
119315211;1341045131;10
119315211;1341045095;11
119315212;1341045132;1
119315212;1341045038;2
119315212;1341045134;3
119315212;1341045060;4
119315212;1341045048;5
119315212;1341045102;6
119315212;1341045092;7
119315212;1341045125;8
119315212;1341045114;9
119315212;1341045062;10
119315212;1341045132;11
119315213;1341045080;1
119315213;1341045070;2
119315213;1341045084;3
119315213;1341045076;4
119315213;1341045072;5
119315213;1341045127;6
119315213;1341045055;7
119315213;1349126482;8
119315213;1341046043;9
119315213;1341046049;10
119315213;1341046047;11
119315213;1349126483;12
119315213;1341045080;13
119315214;1341045125;1
119315214;1341045081;2
119315214;1341045072;3
119315214;1341045127;4
119315214;1341045116;5
119315214;1341045040;6
119315214;1341045136;7
119315214;1341046046;8
119315214;1341045098;9
119315214;1336969195;10
119315214;338839094;11
119315214;1341045121;12
119315214;1341045117;13
119315214;1341045105;14
119315214;1341045138;15
119315214;338827651;16
119315214;1341045035;17
119315214;1341045071;18
119315214;1341045100;19
119315214;1341045090;20
119315214;1341045052;21
119315214;1341045042;22
119315214;1341037444;23
119315214;1341045065;24
119315214;1341045119;25
119315214;1341045107;26
119315214;1341045092;27
119315214;1341045125;28
119315215;1341045075;1
119315215;1341045135;2
119315215;1341045126;3
119315215;1341045049;4
119315215;1341045039;5
119315215;1341045094;6
119315215;1341045083;7
119315215;1341045115;8
119315215;1341045104;9
119315215;1341045067;10
119315215;1341045056;11
119315215;1341045088;12
119315215;1341045077;13
119315215;1341045130;14
119315215;1341045122;15
119315215;1341045044;16
119315215;1341045142;17
119315215;1341045089;18
119315215;1341045079;19
119315215;1341045111;20
119315215;1341045099;21
119315215;1341045046;22
119315215;1341045036;23
119315215;1341045069;24
119315215;1341045058;25
119315215;1341045128;26
119315215;1341045118;27
119315215;1341045075;28
119315370;1341045055;1
119315370;1349126482;2
119315370;1341046045;3
119315370;1341046053;4
119315370;1341045098;5
119315370;1341046046;6
119315370;1341046048;7
119315370;1341046042;8
119315370;1341046044;9
119315370;1341046052;10
119315370;1341046054;11
119315370;1341046050;12
119315370;1341046051;13
119315370;1341046041;14
119315370;1341045055;15
120064841;569083919;1
120064841;1274107752;2
120064841;569083878;3
120064846;569083874;1
120064846;1274107752;2
120064846;569083920;3
120141132;338832601;1
120141132;338832600;2
120141132;338832599;3
120141132;360010261;4
120141132;360010272;5
120141132;338832596;6
120141132;338832595;7
120141132;1347779389;8
120141132;1347779391;9
120141132;338832602;10
120141132;338832601;11
120141135;338832595;1
120141135;1347779389;2
120141135;1347779391;3
120141135;338832602;4
120141135;338832595;5
120141137;316246900;1
120141137;316246891;2
120141137;338838994;3
120141137;316246894;4
120141137;338835616;5
120141137;316246896;6
120141137;338838996;7
120141137;316246900;8
120141140;338832480;1
120141140;338832479;2
120141140;1347779390;3
120141140;338832485;4
120141140;338832482;5
120141140;338832480;6
124259416;1383467326;5
124259417;1383467314;1
124259417;1383467326;2
124259417;260564808;3
124259417;260564799;4
124259417;1383467314;5
124259418;260564799;1
124259418;60408354;2
124259418;1383467297;3
124259418;1383467309;4
124259418;1383467314;5
124259418;260564799;6
124259419;1383467309;1
124259419;1383467312;2
124259419;1383467304;3
124259419;1383467291;4
124259419;1383467295;5
124259419;1383467297;6
124259419;1383467309;7
124259420;1383467291;1
124259420;1383467289;2
124259420;1383467286;3
124259420;1383467300;4
124259420;1383467302;5
124259420;1383467304;6
124259420;1383467291;7
124259421;1366953779;1
124259421;1366953708;2
124259421;60409516;3
124259421;1383467245;4
124259421;1383467284;5
124259421;1383467288;6
124259421;1383467292;7
124259421;1366953779;8
124259422;60409235;1
124259422;59598819;2
124259422;59598824;3
124259422;60409270;4
124259423;353121833;1
124259423;452986067;2
124259423;59598821;3
124259423;59598823;4
124259423;59734133;5
124259424;1366953799;1
124259424;1383467347;2
124259424;1383467345;3
124259424;1383467338;4
124259424;1383467299;5
124259424;1383467300;6
124259424;1383467286;7
124259424;59932469;8
124259424;1366953736;9
124259424;1366953799;10
124259425;1383467230;1
124259425;1383467232;2
124259425;1383467270;3
124259426;1383467255;1
124259426;1383467264;2
124259427;1383467321;1
124259427;1383467327;2
124259428;1383467346;1
124259428;1383467342;2
124259429;1368112282;1
124259429;355915596;2
124259430;826905949;1
124259430;1366953751;2
124259431;403510811;1
124259431;1383467229;2
124259432;355915180;1
124259432;1368112282;2
124259433;1383467253;1
124259433;355913858;2
124259434;1383467262;1
124259434;1383467255;2
124259435;1383467352;1
124259435;1383467346;2
124259436;1383467266;1
124259436;1383467264;2
124259436;1383467258;3
124259437;1383467342;1
124259437;1383467317;2
124259437;1383467315;3
124259437;1383467313;4
124259437;1383467316;5
124259437;1383467318;6
124259437;1383467319;7
124259437;1383467321;8
124259438;1383467265;1
124259438;1383467267;2
124259438;1383467263;3
124259438;1383467254;4
124259438;1383467257;5
124259438;1383467261;6
124259438;1383467265;7
124259438;1383467256;8
124259438;1383467251;9
124259438;1383467250;10
124259438;1383467254;11
124259439;673358630;1
124259439;673358629;2
124259439;673358628;3
124259439;673358627;4
124259439;673358626;5
124259439;673358644;6
124259439;673358647;7
124259439;673358643;8
124259439;673358641;9
124259439;1383467306;10
124259439;1383467307;11
124259439;1383467311;12
124259439;1383467310;13
124259439;1383467308;14
124259439;1383467305;15
124259439;1383467301;16
124259439;1383467298;17
124259439;1383467293;18
124259439;1383467290;19
124259439;673358630;20
124259440;1383467303;1
124259440;355915180;2
124259441;1383467256;1
124259441;1383467251;2
124259441;1383467257;3
124259441;1383467254;4
124259442;1383572532;1
124259442;1383467237;2
124259442;1383467234;3
124259442;1383572531;4
124259442;1383572532;5
124259443;1383467261;1
124259443;1383467265;2
124259443;1383467267;3
124259443;1383467263;4
124259444;1383467247;1
124259444;1383467275;2
124259444;1383467269;3
124259444;1383467249;4
124259444;1383467247;5
124259445;1383467340;1
124259445;1383467302;2
124259445;1383467300;3
124259445;1383467299;4
124259445;1383467338;5
124259445;1383467340;6
124259446;1383467234;1
124259446;59843298;2
124259446;1383467227;3
124259446;1383467235;4
124259446;1383467236;5
124259446;1383467237;6
124259446;1383467234;7
124259447;1383467237;1
124259447;1383467236;2
124259447;1383467247;3
124259447;1383467249;4
124259447;1383467243;5
124259447;1383467242;6
124259447;1383467237;7
124259448;1383467288;1
124259448;1383467284;2
124259448;1383467245;3
124259448;1393946540;4
124259448;30003888;5
124259448;598039450;6
124259448;1383467282;7
124259448;1383467278;8
124259448;1383467288;9
124259449;1383467248;1
124259449;1383467252;2
124259449;1383467259;3
124259449;1383467269;4
124259449;1383467275;5
124259449;1383467277;6
124259449;1383467279;7
124259449;1383572533;8
124259449;1383467248;9
124259450;1383467343;1
124259450;1383467326;2
124259450;1383467314;3
124259450;1383467309;4
124259450;1383467312;5
124259450;1383467304;6
124259450;1383467302;7
124259450;1383467340;8
124259450;1383467342;9
124259450;1383467343;10
124259451;60408851;1
124259451;260564809;2
124259451;1383467344;3
124259451;1383467343;4
124259451;1383467342;5
124259451;1383467340;6
124259451;1383467338;7
124259451;1383467345;8
124259451;1383467346;9
124259451;60408851;10
124259452;1383572529;1
124259452;1383572528;2
124259452;1383572530;3
124259452;367685529;4
124259452;1383572529;5
124270954;1383572526;1
124270954;321222445;2
124270954;321222458;3
124270954;1383572525;4
124270954;1383572524;5
124270954;1383572526;6
124270955;1383572524;1
124270955;1366953673;2
124270955;94579095;3
124270955;1383572526;4
124270955;1383572524;5
124270956;1383572528;1
124270956;1383467217;2
124270956;1383467221;3
124270956;1383467222;4
124270956;1383467225;5
124270956;1383572530;6
124270956;1383572528;7
124270957;1383572531;1
124270957;1383467246;2
124270957;1383467248;3
124270957;1383572532;4
124270957;1383572531;5
124270958;1383572533;1
124270958;353123463;2
124270958;1383467246;3
124270958;1383467248;4
124270958;1383572533;5
124270959;1383572554;1
124270959;1383572543;2
124270959;1383572544;3
124270959;1383572546;4
124270959;1383572549;5
124270959;1383572547;6
124270959;1383572545;7
124270959;1383572537;8
124270959;673358652;9
124270959;1383572556;10
124270959;1383572554;11
124270960;1383572548;1
124270960;268807821;2
124270960;588186507;3
124270960;1383572560;4
124270960;1383572562;5
124270960;1383572561;6
124270960;1383572564;7
124270960;1383572565;8
124270960;1383572563;9
124270960;1383572555;10
124270960;1383572557;11
124270960;1383572539;12
124270960;1383572541;13
124270960;1383572558;14
124270960;1383572559;15
124270960;1383572552;16
124270960;1383572553;17
124270960;1383572550;18
124270960;1383572551;19
124270960;1383572542;20
124270960;1383572548;21
124270961;1383572488;1
124270961;1383572486;2
124270961;369085557;3
124270961;369085556;4
124270961;369085553;5
124270961;369085548;6
124270961;369085547;7
124270961;369085542;8
124270961;369085540;9
124270961;369085535;10
124270961;369085533;11
124270961;369085529;12
124270961;369085527;13
124270961;369085525;14
124270961;369085579;15
124270961;369085580;16
124270961;369085576;17
124270961;369085572;18
124270961;369085570;19
124270961;369085567;20
124270961;369085565;21
124270961;369085561;22
124270961;369085560;23
124270961;1383572487;24
124270961;1383572488;25
124270962;323101506;1
124270962;369085579;2
124270962;369085577;3
124270962;369085573;4
124270962;369085574;5
124270962;369085568;6
124270962;369085564;7
124270962;369085562;8
124270962;369085558;9
124270962;1383572485;10
124270962;1383572486;11
124270962;323101481;12
124270962;369085517;13
124270962;369085524;14
124270962;323101478;15
124270962;369085557;16
124270962;369085552;17
124270962;369085550;18
124270962;369085544;19
124270962;369085543;20
124270962;369085538;21
124270962;369085537;22
124270962;369085532;23
124270962;369085530;24
124270962;369085525;25
124270962;369085587;26
124270962;323101506;27
124270963;1383572514;1
124270963;1383572518;2
124270963;1383572519;3
124270963;1383572515;4
124270963;1383572514;5
124270964;1383572499;1
124270964;1383572493;2
124270964;1383572494;3
124270964;1383572500;4
124270964;1383572499;5
124270965;1383572500;1
124270965;1383572504;2
124270965;1383572503;3
124270965;1383572502;4
124270965;1383572499;5
124270965;1383572500;6
124270966;1383572521;1
124270966;1383572517;2
124270966;1383572518;3
124270966;1383572519;4
124270966;1383572520;5
124270966;1383572522;6
124270966;1383572521;7
124270967;367685529;1
124270967;598039449;2
124270967;1383467231;3
124270967;1393946537;4
124270967;353123461;5
124270967;1393946531;6
124270967;1383467228;7
124270967;1383572529;8
124270967;367685529;9
124270968;1383572510;1
124270968;1383572516;2
124270968;1383572515;3
124270968;1383572514;4
124270968;1383572507;5
124270968;1383572508;6
124270968;1383572510;7
124270969;1383572503;1
124270969;1383572511;2
124270969;1383572510;3
124270969;1383572508;4
124270969;1383572501;5
124270969;1383572502;6
124270969;1383572503;7
124270970;1383572548;1
124270970;1383572542;2
124270970;1383572541;3
124270970;1383572539;4
124270970;1383572535;5
124270970;1383572538;6
124270970;1383572540;7
124270970;1383572548;8
124270971;369085560;1
124270971;369085558;2
124270971;369085550;3
124270971;369085548;4
124270971;369085547;5
124270971;369085544;6
124270971;369085562;7
124270971;369085561;8
124270971;369085560;9
124270972;255702589;1
124270972;255702590;2
124270972;255702591;3
124270972;255702592;4
124270972;1383572489;5
124270972;255702596;6
124270972;255702593;7
124270972;1383572490;8
124270972;255702589;9
124270973;1383572513;1
124270973;1383572497;2
124270973;1383572498;3
124270973;1383572492;4
124270973;1383572491;5
124270973;1383572495;6
124270973;1383572496;7
124270973;1383572512;8
124270973;1383572513;9
124270974;369085570;1
124270974;369085574;2
124270974;369085537;3
124270974;369085535;4
124270974;369085533;5
124270974;369085532;6
124270974;369085573;7
124270974;369085572;8
124270974;369085570;9
124270975;369085565;1
124270975;369085564;2
124270975;369085543;3
124270975;369085542;4
124270975;369085540;5
124270975;369085538;6
124270975;369085568;7
124270975;369085567;8
124270975;369085565;9
124270976;369085576;1
124270976;369085577;2
124270976;369085530;3
124270976;369085529;4
124270976;369085527;5
124270976;369085525;6
124270976;369085579;7
124270976;369085580;8
124270976;369085576;9
124270977;1383467285;1
124270977;1383467280;2
124270977;1383467215;3
124270977;1383467212;4
124270977;30003886;5
124270977;1383572527;6
124270977;1383572534;7
124270977;1383572536;8
124270977;1383467285;9
124270978;1383572488;1
124270978;1383572486;2
124270978;369085557;3
124270978;369085556;4
124270978;369085553;5
124270978;369085552;6
124270978;1383572485;7
124270978;1383572487;8
124270978;1383572488;9
124270979;35330659;1
124270979;255702589;2
124270979;255702592;3
124270979;35330658;4
124270979;35330657;5
124270979;1383572489;6
124270979;1383572490;7
124270979;35330660;8
124270979;1103229432;9
124270979;35330659;10
124426748;1385035123;1
124426748;369117792;2
124426748;369117793;3
124426748;1385035136;4
124426748;1385035123;5
124426750;1385035160;1
124426750;1385035204;2
124426750;1385035197;3
124426750;1385035170;4
124426750;1385035166;5
124426750;1385035138;6
124426750;1385035154;7
124426750;1385035160;8
124426752;1385035257;1
124426752;1385035321;2
124426752;1385035345;3
124426752;1385035374;4
124426752;1385035371;5
124426752;1385035260;6
124426752;1385035257;7
124426753;1385035223;1
124426753;1385035257;2
124426753;1385035260;3
124426753;1385035243;4
124426753;1385035223;5
124426755;1385035201;1
124426755;1385035223;2
124426755;1385035243;3
124426755;1385035207;4
124426755;1385035201;5
124426756;1385035207;1
124426756;1385035157;2
124426756;1385035154;3
124426756;1385035160;4
124426756;1385035164;5
124426756;1385035201;6
124426756;1385035207;7
124426758;1385035550;1
124426758;1385035558;2
124426758;1385035559;3
124426758;1385035557;4
124426758;1385035548;5
124426758;1385035546;6
124426758;1385035550;7
124426759;1385035558;1
124426759;1385035561;2
124426759;1385035562;3
124426759;1385035559;4
124426759;1385035558;5
124426760;1385035561;1
124426760;1385035565;2
124426760;1385035568;3
124426760;1385035562;4
124426760;1385035561;5
124426761;1385035546;1
124426761;1385035533;2
124426761;1385035535;3
124426761;1385035538;4
124426761;1385035544;5
124426761;1385035541;6
124426761;1385035550;7
124426761;1385035546;8
124426762;1385035090;1
124426762;1385035094;2
124426762;1385035132;3
124426762;1385035129;4
124426762;1385035090;5
124426763;1385035129;1
124426763;1385035125;2
124426763;1385035083;3
124426763;1385035087;4
124426763;1385035089;5
124426763;1385035090;6
124426763;1385035129;7
124426764;1385035565;1
124426764;1385035564;2
124426764;673351971;3
124426764;1385035560;4
124426764;1385035567;5
124426764;321222030;6
124426764;1385035569;7
124426764;1385035568;8
124426764;1385035565;9
124426765;1385035107;1
124426765;1385035060;2
124426765;1385035058;3
124426765;1385035097;4
124426765;1385035107;5
124426766;1385035053;1
124426766;1385034985;2
124426766;1385034983;3
124426766;1385034981;4
124426766;1385034989;5
124426766;1385035010;6
124426766;1385035030;7
124426766;1385035027;8
124426766;1385035033;9
124426766;1385035036;10
124426766;1385035053;11
124426767;1385035507;1
124426767;1385035506;2
124426767;1385035505;3
124426767;1112924347;4
124426767;1385035471;5
124426767;1385035475;6
124426767;1385035477;7
124426767;1385035494;8
124426767;1385035497;9
124426767;1385035503;10
124426767;1385035507;11
124426768;1385035474;1
124426768;1112924346;2
124426768;1385035510;3
124426768;260564787;4
124426768;1385035530;5
124426768;1385035507;6
124426768;1385035503;7
124426768;1385035508;8
124426768;1385035479;9
124426768;1385035501;10
124426768;1385035474;11
124426769;1385035408;1
124426769;1385035419;2
124426769;1385035428;3
124426769;1385035437;4
124426769;1385035425;5
124426769;1385035435;6
124426769;1385035439;7
124426769;1385035441;8
124426769;1385035422;9
124426769;1385035403;10
124426770;1385035298;1
124426770;1385035348;2
124426770;1385035382;3
124426770;1385035379;4
124426770;1385035369;5
124426770;1385035372;6
124426770;1385035373;7
124426770;1385035377;8
124426770;1385035350;9
124426770;1385035341;10
124426770;1385035298;11
124426771;1385034953;1
124426771;1385034950;2
124426771;1385035019;3
124426771;1385035024;4
124426771;1385035016;5
124426771;1385035013;6
124426771;1385034961;7
124426771;1385034977;8
124426771;1385034979;9
124426771;1385034980;10
124426771;1385034959;11
124426771;1385034953;12
124426772;1385035265;1
124426772;1385035294;2
124426772;1385035332;3
124426772;1385035336;4
124426772;1385035347;5
124426772;1385035350;6
124426772;1385035341;7
124426772;1385035326;8
124426772;1385035287;9
124426772;1385035263;10
124426772;1385035254;11
124426772;1385035250;12
124426772;1385035265;13
124426773;1385035415;1
124426773;1385035408;2
124426773;1385035419;3
124426773;1385035428;4
124426773;1385035437;5
124426773;1385035425;6
124426773;1385035435;7
124426773;1385035439;8
124426773;1385035441;9
124426773;1385035422;10
124426773;1385035403;11
124426773;1385035405;12
124426773;1385035415;13
124426774;1385035291;1
124426774;1385035373;2
124426774;1385035372;3
124426774;1385035289;4
124426774;1385035291;5
124426775;1112924345;1
124426775;1385035441;2
124426775;1385035439;3
124426775;1385035468;4
124426775;1112924345;5
124426776;1385035246;1
124426776;1385035220;2
124426776;1385035185;3
124426776;1385035218;4
124426776;1385035246;5
124426777;1112924341;1
124426777;1385035449;2
124426777;1112924342;3
124426777;1112924340;4
124426777;1112924349;5
124426778;1385035510;1
124426778;1112924346;2
124426778;323112559;3
124426778;1112924345;4
124426778;1385035422;5
124426779;1112924342;1
124426779;1385035449;2
124426779;1385035443;3
124426779;1385035415;4
124426779;1385035405;5
124426779;1112924342;6
124426780;1385035051;1
124426780;1385035055;2
124426780;1385035056;3
124426780;1385035057;4
124426780;1385035054;5
124426780;1385035051;6
124426781;1385035056;1
124426781;1385035101;2
124426781;1385035094;3
124426781;1385035132;4
124426781;1385035134;5
124426781;1385035057;6
124426781;1385035056;7
124426782;1385034959;1
124426782;1385034976;2
124426782;1385034983;3
124426782;1385034985;4
124426782;1385034957;5
124426782;1385034953;6
124426782;1385034959;7
124426783;1385035306;1
124426783;1385035174;2
124426783;1385035104;3
124426783;1385035127;4
124426783;1385035179;5
124426783;1385035253;6
124426783;1385035306;7
124426784;1112924343;1
124426784;1385035464;2
124426784;1385035461;3
124426784;1385035458;4
124426784;1385035448;5
124426784;1112924340;6
124426784;1112924349;7
124426784;1112924343;8
124426785;1385035302;1
124426785;1385035291;2
124426785;1385035289;3
124426785;1385035286;4
124426785;1385035212;5
124426785;1385035215;6
124426785;1385035250;7
124426785;1385035265;8
124426785;1385035302;9
124535288;1386006913;1
124535288;1386006908;2
124535288;1386006905;3
124535288;1386006911;4
124535288;1386006910;5
124535288;1386006901;6
124535288;1386006902;7
124535288;1386006900;8
124535288;1386006898;9
124535288;1386006909;10
124535288;1386006912;11
124535288;1386006913;12
124537427;1386032742;1
124537427;1386032759;2
124537427;1386032757;3
124537427;1386032753;4
124537427;1386032750;5
124537427;1386032747;6
124537427;1406883104;7
124537427;1386032751;8
124537427;1386032742;9
124537428;1386032746;1
124537428;1386032752;2
124537428;1386032762;3
124537428;1386032761;4
124537428;1386032741;5
124537428;1386032758;6
124537428;1386032739;7
124537428;1386032755;8
124537428;1386032745;9
124537428;1386032746;10
124537431;1406883048;1
124537431;1406883054;2
124537431;1386032750;3
124537431;1386032749;4
124537431;1386032743;5
124537431;1406883295;6
125399731;1392931402;1
125399731;268981085;2
125399731;1392931377;3
125399731;1392931403;4
125399731;1392931402;5
125399732;1392931407;1
125399732;1392931418;2
125399732;1392931444;3
125399732;1392931443;4
125399732;1392931407;5
125399734;1392931363;1
125399734;1392931359;2
125399734;1392931354;3
125399734;1392931358;4
125399734;1392931363;5
125399737;1392931372;1
125399737;1392931371;2
125399737;1392931369;3
125399737;1392931367;4
125399738;1392931439;1
125399738;1392931440;2
125399738;1392931449;3
125399738;1392931448;4
125399738;1392931439;5
125399739;1392931416;1
125399739;1392931413;2
125399739;1392931387;3
125399739;1392931390;4
125399739;1392931417;5
125399739;1392931416;6
125399740;1392931376;1
125399740;1392931378;2
125399740;1392931399;3
125399740;1392931406;4
125399740;1392931401;5
125399740;1392931376;6
125399741;1392931401;1
125399741;1392931400;2
125399741;1392931388;3
125399741;1392931373;4
125399741;1392931376;5
125399741;1392931401;6
125399742;1392931440;1
125399742;1392931434;2
125399742;1392931435;3
125399742;1392931450;4
125399742;1392931449;5
125399742;1392931440;6
125399743;1392931391;1
125399743;1392931404;2
125399743;1392931399;3
125399743;1392931378;4
125399743;1392931382;5
125399743;1392931391;6
125399744;1392931413;1
125399744;1392931409;2
125399744;1392931393;3
125399744;1392931391;4
125399744;1392931382;5
125399744;1392931387;6
125399744;1392931413;7
125399745;1392931418;1
125399745;1392931419;2
125399745;1392931427;3
125399745;1392931429;4
125399745;1392931445;5
125399745;1392931444;6
125399745;1392931418;7
125399746;1392931388;1
125399746;1392931385;2
125399746;1392931396;3
125399746;1392931386;4
125399746;1392931372;5
125399746;1392931370;6
125399746;1392931373;7
125399746;1392931388;8
125399747;1392931435;1
125399747;1392931425;2
125399747;1392931426;3
125399747;1392931416;4
125399747;1392931417;5
125399747;1392931451;6
125399747;1392931450;7
125399747;1392931435;8
125399748;1392931412;1
125399748;1392931414;2
125399748;1392931395;3
125399748;1392931398;4
125399748;1392931407;5
125399748;1392931443;6
125399748;1392931442;7
125399748;1392931412;8
125399749;1392931403;1
125399749;1392931411;2
125399749;1392931412;3
125399749;1392931442;4
125399749;1392931441;5
125399749;1392931433;6
125399749;1392931432;7
125399749;1392931402;8
125399749;1392931403;9
125399753;1392931429;1
125399753;1392931430;2
125399753;1392931421;3
125399753;1392931422;4
125399753;1392931423;5
125399753;1392931439;6
125399753;1392931448;7
125399753;1392931447;8
125399753;1392931445;9
125399753;1392931429;10
125524585;1393946802;1
